		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
08/29/13	10:41 a	28.4	28.4	28.4	24	5.9	2.2	SE	0.13	3.6	ESE	28.4	26.9	26.9	758.8	0.00	0.0	0.000	0.007	38.6	14	6.4	36.6	3.22	1.1203	24	1	100.0	1
08/29/13	10:42 a	28.4	28.4	28.4	23	5.3	1.8	ESE	0.11	3.6	ESE	28.4	26.9	26.9	758.8	0.00	0.0	0.000	0.007	38.6	14	6.3	36.4	3.22	1.1205	23	1	100.0	1
08/29/13	10:43 a	28.5	28.5	28.4	24	6.0	1.3	SE	0.08	2.2	SE	28.5	27.0	27.0	758.8	0.00	0.0	0.000	0.007	38.5	14	6.3	36.4	3.22	1.1208	24	1	100.0	1
08/29/13	10:44 a	28.6	28.6	28.5	23	5.4	2.2	SE	0.13	3.6	SSE	28.6	27.1	27.1	758.8	0.00	0.0	0.000	0.007	38.5	14	6.3	36.4	3.22	1.1208	23	1	100.0	1
08/29/13	10:45 a	28.7	28.7	28.6	23	5.5	1.8	SSE	0.11	3.1	SE	28.7	27.2	27.2	758.8	0.00	0.0	0.000	0.007	38.4	14	6.2	36.3	3.23	1.1210	24	1	100.0	1
08/29/13	10:46 a	28.7	28.7	28.7	23	5.5	1.8	S	0.11	2.7	E	28.7	27.2	27.2	758.8	0.00	0.0	0.000	0.007	38.4	14	6.2	36.3	3.23	1.1210	23	1	100.0	1
08/29/13	10:47 a	28.8	28.8	28.7	23	5.6	1.3	ESE	0.08	2.7	ESE	28.8	27.3	27.3	758.8	0.00	0.0	0.000	0.007	38.4	13	5.1	36.1	3.11	1.1220	23	1	100.0	1
08/29/13	10:48 a	28.8	28.8	28.8	22	5.0	2.2	SE	0.13	3.1	SE	28.8	27.3	27.3	758.7	0.00	0.0	0.000	0.007	38.3	14	6.1	36.2	3.23	1.1214	24	1	100.0	1
08/29/13	10:49 a	28.8	28.8	28.8	23	5.6	1.8	SE	0.11	2.7	ESE	28.8	27.3	27.3	758.7	0.00	0.0	0.000	0.007	38.3	13	5.1	36.0	3.11	1.1221	23	1	100.0	1
08/29/13	10:50 a	28.8	28.8	28.8	22	4.9	2.7	SE	0.16	4.0	ESE	28.8	27.2	27.2	758.7	0.00	0.0	0.000	0.007	38.3	14	6.1	36.2	3.23	1.1216	24	1	100.0	1
08/29/13	10:51 a	28.8	28.8	28.8	23	5.6	2.7	SE	0.16	3.6	SE	28.8	27.3	27.3	758.7	0.00	0.0	0.000	0.007	38.2	14	6.0	36.1	3.23	1.1218	23	1	100.0	1
08/29/13	10:52 a	28.8	28.8	28.8	22	4.9	3.1	SE	0.19	4.9	SE	28.8	27.2	27.2	758.7	0.00	0.0	0.000	0.007	38.2	14	6.0	36.1	3.23	1.1219	23	1	100.0	1
08/29/13	10:53 a	28.7	28.8	28.7	22	4.9	2.2	ESE	0.13	3.6	ESE	28.7	27.2	27.2	758.7	0.00	0.0	0.000	0.007	38.2	14	6.0	36.1	3.23	1.1218	24	1	100.0	1
08/29/13	10:54 a	28.7	28.7	28.7	22	4.9	2.7	SE	0.16	3.6	SE	28.7	27.2	27.2	758.7	0.00	0.0	0.000	0.007	38.2	14	6.0	36.1	3.24	1.1221	23	1	100.0	1
08/29/13	10:55 a	28.7	28.7	28.7	23	5.5	2.2	SE	0.13	4.0	SE	28.7	27.2	27.2	758.8	0.00	0.0	0.000	0.007	38.2	14	6.0	36.1	3.24	1.1221	24	1	100.0	1
08/29/13	10:56 a	28.7	28.7	28.7	22	4.9	1.3	SSW	0.08	2.2	S	28.7	27.2	27.2	758.7	0.00	0.0	0.000	0.007	38.1	14	6.0	36.0	3.24	1.1223	23	1	100.0	1
08/29/13	10:57 a	28.8	28.8	28.7	23	5.6	1.8	SE	0.11	3.6	SE	28.8	27.3	27.3	758.8	0.00	0.0	0.000	0.007	38.1	14	6.0	36.0	3.24	1.1224	23	1	100.0	1
08/29/13	10:58 a	28.8	28.8	28.8	23	5.6	2.2	SE	0.13	4.0	SSE	28.8	27.3	27.3	758.7	0.00	0.0	0.000	0.007	38.1	14	5.9	35.9	3.24	1.1225	24	1	100.0	1
08/29/13	10:59 a	28.8	28.8	28.8	22	5.0	2.7	SE	0.16	3.6	SE	28.8	27.3	27.3	758.7	0.00	0.0	0.000	0.007	38.1	14	5.9	35.9	3.24	1.1225	23	1	100.0	1
08/29/13	11:00 a	28.8	28.8	28.8	23	5.6	1.8	SE	0.11	3.1	E	28.8	27.3	27.3	758.8	0.00	0.0	0.000	0.007	38.0	14	5.9	35.9	3.24	1.1229	24	1	100.0	1
08/29/13	11:01 a	28.9	28.9	28.8	23	5.7	1.8	S	0.11	3.6	WSW	28.9	27.4	27.4	758.8	0.00	0.0	0.000	0.007	38.0	14	5.9	35.9	3.24	1.1228	23	1	100.0	1
08/29/13	11:02 a	28.9	28.9	28.9	22	5.1	2.2	SE	0.13	3.6	SE	28.9	27.4	27.4	758.7	0.00	0.0	0.000	0.007	37.9	14	5.8	35.8	3.24	1.1230	22	1	95.7	1
08/29/13	11:03 a	29.1	29.1	28.9	22	5.2	1.8	SE	0.11	4.0	SE	29.1	27.5	27.5	758.7	0.00	0.0	0.000	0.007	38.0	14	5.9	35.9	3.24	1.1227	23	1	100.0	1
08/29/13	11:04 a	29.1	29.1	29.1	22	5.2	0.9	ESE	0.05	1.8	NNE	29.1	27.5	27.5	758.7	0.00	0.0	0.000	0.007	37.9	14	5.8	35.8	3.24	1.1230	23	1	100.0	1
08/29/13	11:05 a	29.2	29.2	29.2	22	5.3	0.4	SW	0.03	1.3	S	29.2	27.6	27.6	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1230	24	1	100.0	1
08/29/13	11:06 a	29.4	29.4	29.3	22	5.4	1.8	SE	0.11	3.1	S	29.4	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	23	1	100.0	1
08/29/13	11:07 a	29.4	29.4	29.4	22	5.5	2.2	SE	0.13	4.0	ESE	29.4	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	24	1	100.0	1
08/29/13	11:08 a	29.5	29.5	29.4	22	5.5	2.2	SE	0.13	3.1	ESE	29.5	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:09 a	29.6	29.6	29.6	21	4.9	1.8	SE	0.11	3.1	SSE	29.6	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:10 a	29.6	29.6	29.6	21	5.0	2.2	SE	0.13	4.0	SE	29.6	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	24	1	100.0	1
08/29/13	11:11 a	29.6	29.6	29.6	21	5.0	2.7	SE	0.16	5.4	SE	29.6	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1234	23	1	100.0	1
08/29/13	11:12 a	29.7	29.7	29.6	21	5.0	2.2	ESE	0.13	5.4	ESE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1235	24	1	100.0	1
08/29/13	11:13 a	29.7	29.7	29.7	21	5.0	2.7	SE	0.16	3.6	S	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:14 a	29.7	29.7	29.7	21	5.0	3.6	SE	0.21	4.9	SSE	29.6	27.9	27.8	758.7	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1235	24	1	100.0	1
08/29/13	11:15 a	29.6	29.7	29.6	21	5.0	3.1	SSE	0.19	4.9	E	29.6	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:16 a	29.6	29.6	29.6	21	5.0	2.2	SE	0.13	4.0	SE	29.6	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:17 a	29.7	29.7	29.7	21	5.0	2.7	SE	0.16	4.9	SE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	24	1	100.0	1
08/29/13	11:18 a	29.7	29.7	29.7	21	5.0	2.7	SSE	0.16	4.0	SE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1232	23	1	100.0	1
08/29/13	11:19 a	29.7	29.7	29.7	21	5.0	1.8	S	0.11	3.1	ESE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1230	24	1	100.0	1
08/29/13	11:20 a	29.7	29.7	29.7	21	5.0	2.7	SE	0.16	4.9	ESE	29.7	27.9	27.9	758.6	0.00	0.0	0.000	0.008	37.9	13	4.8	35.6	3.14	1.1236	23	1	100.0	1
08/29/13	11:21 a	29.7	29.7	29.7	21	5.0	3.1	SE	0.19	4.9	ESE	29.7	27.9	27.9	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	23	1	100.0	1
08/29/13	11:22 a	29.7	29.7	29.7	21	5.0	2.2	SE	0.13	3.6	SE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	24	1	100.0	1
08/29/13	11:23 a	29.7	29.7	29.7	21	5.1	2.2	ESE	0.13	3.6	ESE	29.7	28.0	28.0	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	23	1	100.0	1
08/29/13	11:24 a	29.7	29.7	29.7	20	4.3	2.7	SE	0.16	4.5	ESE	29.7	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	24	1	100.0	1
08/29/13	11:25 a	29.7	29.7	29.7	21	5.0	4.0	SE	0.24	4.9	ESE	29.3	27.9	27.6	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	23	1	100.0	1
08/29/13	11:26 a	29.6	29.7	29.6	21	5.0	2.7	SE	0.16	4.5	SE	29.6	27.9	27.9	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1230	24	1	100.0	1
08/29/13	11:27 a	29.6	29.6	29.6	21	4.9	3.6	SSE	0.21	6.3	S	29.4	27.8	27.7	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	23	1	100.0	1
08/29/13	11:28 a	29.6	29.6	29.6	21	4.9	1.8	S	0.11	3.1	SSE	29.6	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1230	23	1	100.0	1
08/29/13	11:29 a	29.6	29.6	29.6	21	4.9	1.3	SSE	0.08	2.7	S	29.6	27.8	27.8	758.7	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	24	1	100.0	1
08/29/13	11:30 a	29.6	29.6	29.6	21	5.0	2.2	SSE	0.13	4.5	SE	29.6	27.9	27.9	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.24	1.1229	23	1	100.0	1
08/29/13	11:31 a	29.7	29.7	29.6	21	5.0	3.1	SE	0.19	4.9	SSE	29.7	27.9	27.9	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	24	1	100.0	1
08/29/13	11:32 a	29.7	29.7	29.7	21	5.0	1.8	ESE	0.11	3.1	SSE	29.7	27.9	27.9	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	23	1	100.0	1
08/29/13	11:33 a	29.8	29.8	29.7	21	5.1	2.7	SE	0.16	4.5	SE	29.8	28.1	28.1	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	23	1	100.0	1
08/29/13	11:34 a	29.8	29.8	29.8	20	4.4	1.3	SSE	0.08	2.7	NE	29.8	28.1	28.1	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	24	1	100.0	1
08/29/13	11:35 a	29.9	29.9	29.8	21	5.2	1.3	SE	0.08	2.7	ESE	29.9	28.2	28.2	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	23	1	100.0	1
08/29/13	11:36 a	30.1	30.1	29.9	21	5.3	2.2	SE	0.13	5.4	SE	30.1	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.9	14	5.8	35.8	3.25	1.1231	24	1	100.0	1
08/29/13	11:37 a	30.1	30.1	30.1	20	4.7	4.5	SE	0.27	6.7	SE	29.7	28.3	27.9	758.6	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1233	23	1	100.0	1
08/29/13	11:38 a	29.9	30.1	29.9	20	4.5	2.7	SE	0.16	4.9	SE	29.9	28.2	28.2	758.7	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1234	24	1	100.0	1
08/29/13	11:39 a	29.9	29.9	29.9	20	4.5	1.3	ESE	0.08	3.1	ESE	29.9	28.1	28.1	758.6	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1233	23	1	100.0	1
08/29/13	11:40 a	29.8	29.8	29.8	20	4.4	2.7	SSE	0.16	4.0	ESE	29.8	28.1	28.1	758.6	0.00	0.0	0.000	0.008	37.8	15	6.7	35.9	3.45	1.1226	23	1	100.0	1
08/29/13	11:41 a	29.8	29.8	29.8	21	5.1	2.2	SE	0.13	3.6	SE	29.8	28.1	28.1	758.6	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1233	24	1	100.0	1
08/29/13	11:42 a	29.9	29.9	29.8	21	5.2	1.8	SSW	0.11	4.5	ENE	29.9	28.2	28.2	758.6	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1233	23	1	100.0	1
08/29/13	11:43 a	29.9	29.9	29.9	21	5.2	2.7	SE	0.16	4.5	ENE	29.9	28.2	28.2	758.6	0.00	0.0	0.000	0.008	37.8	16	7.7	36.1	3.55	1.1218	24	1	100.0	1
08/29/13	11:44 a	29.9	29.9	29.9	20	4.5	2.2	SSW	0.13	5.4	SE	29.9	28.2	28.2	758.6	0.00	0.0	0.000	0.008	37.8	16	7.6	36.0	3.55	1.1221	22	1	95.7	1
08/29/13	11:45 a	30.0	30.0	29.9	21	5.3	2.2	S	0.13	3.6	SE	30.0	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.8	15	6.7	35.9	3.45	1.1227	23	1	100.0	1
08/29/13	11:46 a	30.1	30.1	30.0	20	4.7	3.1	SE	0.19	5.8	ESE	30.1	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.7	14	5.7	35.6	3.25	1.1237	24	1	100.0	1
08/29/13	11:47 a	30.1	30.1	30.1	20	4.7	2.7	SE	0.16	4.0	ESE	30.1	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.7	14	5.7	35.6	3.25	1.1238	23	1	100.0	1
08/29/13	11:48 a	30.1	30.1	30.1	20	4.7	3.1	SE	0.19	4.5	ESE	30.1	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.8	14	5.7	35.7	3.25	1.1235	24	1	100.0	1
08/29/13	11:49 a	30.1	30.1	30.1	20	4.7	3.6	SE	0.21	4.9	SE	30.0	28.3	28.2	758.6	0.00	0.0	0.000	0.008	37.7	14	5.7	35.6	3.25	1.1237	23	1	100.0	1
08/29/13	11:50 a	30.2	30.2	30.1	20	4.7	2.7	SE	0.16	4.5	ESE	30.2	28.4	28.4	758.6	0.00	0.0	0.000	0.008	37.7	14	5.7	35.6	3.25	1.1237	23	1	100.0	1
08/29/13	11:51 a	30.2	30.2	30.2	20	4.7	3.1	SE	0.19	4.5	ESE	30.2	28.4	28.4	758.5	0.00	0.0	0.000	0.008	37.7	14	5.7	35.6	3.25	1.1236	24	1	100.0	1
08/29/13	11:52 a	30.1	30.2	30.1	19	3.9	3.6	SE	0.21	4.5	SE	30.0	28.3	28.2	758.6	0.00	0.0	0.000	0.008	37.7	14	5.6	35.6	3.24	1.1239	23	1	100.0	1
08/29/13	11:53 a	30.0	30.1	30.0	20	4.6	2.7	SE	0.16	3.6	SSE	30.0	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.6	14	5.6	35.5	3.24	1.1241	24	1	100.0	1
08/29/13	11:54 a	29.9	30.0	29.9	20	4.5	2.2	SE	0.13	3.6	SE	29.9	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.6	14	5.6	35.5	3.24	1.1241	23	1	100.0	1
08/29/13	11:55 a	30.1	30.1	29.9	20	4.6	3.1	SE	0.19	5.8	ESE	30.1	28.3	28.3	758.6	0.00	0.0	0.000	0.008	37.6	14	5.5	35.4	3.23	1.1244	24	1	100.0	1
08/29/13	11:56 a	30.1	30.1	30.1	19	3.9	3.6	SSE	0.21	5.8	ESE	29.9	28.2	28.1	758.6	0.00	0.0	0.000	0.008	37.5	14	5.5	35.4	3.23	1.1246	23	1	100.0	1
08/29/13	11:57 a	30.1	30.1	30.1	20	4.6	2.2	SSE	0.13	3.6	S	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.4	14	5.4	35.3	3.23	1.1248	23	1	100.0	1
08/29/13	11:58 a	30.0	30.1	30.0	20	4.6	1.8	S	0.11	3.1	SE	30.0	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.4	13	4.3	35.1	3.11	1.1257	24	1	100.0	1
08/29/13	11:59 a	30.1	30.1	30.0	20	4.6	2.2	SSE	0.13	4.0	ESE	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.3	14	5.4	35.2	3.22	1.1253	23	1	100.0	1
08/29/13	12:00 p	30.1	30.1	30.1	20	4.6	4.0	SE	0.24	6.3	SE	29.8	28.3	28.0	758.5	0.00	0.0	0.000	0.008	37.3	13	4.3	35.0	3.10	1.1260	24	1	100.0	1
08/29/13	12:01 p	30.1	30.1	30.1	20	4.6	2.7	SE	0.16	4.0	ENE	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.3	14	5.3	35.1	3.21	1.1255	23	1	100.0	1
08/29/13	12:02 p	30.0	30.1	30.0	20	4.6	2.2	SE	0.13	3.1	SSE	30.0	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.3	14	5.3	35.1	3.21	1.1255	23	1	100.0	1
08/29/13	12:03 p	30.1	30.1	30.0	20	4.6	1.8	SE	0.11	2.7	S	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.3	14	5.3	35.1	3.21	1.1255	24	1	100.0	1
08/29/13	12:04 p	30.1	30.1	30.1	19	3.9	2.7	S	0.16	4.9	ESE	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.2	14	5.3	35.1	3.21	1.1257	22	1	95.7	1
08/29/13	12:05 p	30.2	30.2	30.1	19	4.0	3.1	SE	0.19	6.3	SE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.2	14	5.2	35.0	3.21	1.1259	24	1	100.0	1
08/29/13	12:06 p	30.2	30.2	30.2	19	4.0	4.5	SE	0.27	7.2	SE	29.8	28.4	28.0	758.4	0.00	0.0	0.000	0.008	37.2	13	4.2	34.8	3.08	1.1265	23	1	100.0	1
08/29/13	12:07 p	30.2	30.2	30.2	19	4.0	4.5	SE	0.27	7.6	SE	29.8	28.3	27.9	758.5	0.00	0.0	0.000	0.008	37.1	14	5.1	34.9	3.20	1.1264	24	1	100.0	1
08/29/13	12:08 p	30.1	30.2	30.1	19	3.9	2.7	SE	0.16	7.6	ESE	30.1	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.1	14	5.2	34.9	3.20	1.1261	23	1	100.0	1
08/29/13	12:09 p	30.1	30.1	30.1	19	3.9	2.2	SE	0.13	4.0	ESE	30.1	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.2	14	5.3	35.1	3.21	1.1257	23	1	100.0	1
08/29/13	12:10 p	30.1	30.1	30.1	19	3.9	3.1	ESE	0.19	5.4	SE	30.1	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.4	14	5.4	35.3	3.22	1.1250	24	1	100.0	1
08/29/13	12:11 p	30.1	30.1	30.1	19	3.9	2.2	ESE	0.13	3.1	ESE	30.1	28.2	28.2	758.5	0.00	0.0	0.000	0.008	37.6	15	6.5	35.7	3.43	1.1236	23	1	100.0	1
08/29/13	12:12 p	30.2	30.2	30.1	19	4.0	3.1	SE	0.19	5.4	ESE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	37.8	15	6.7	35.9	3.45	1.1224	24	1	100.0	1
08/29/13	12:13 p	30.2	30.2	30.2	19	4.0	3.1	SE	0.19	5.4	SE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	38.0	15	6.9	36.1	3.44	1.1217	23	1	100.0	1
08/29/13	12:14 p	30.2	30.2	30.2	19	4.0	3.1	SSE	0.19	5.8	SE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	38.3	15	7.1	36.4	3.43	1.1205	23	1	100.0	1
08/29/13	12:15 p	30.2	30.2	30.2	19	4.0	1.3	SE	0.08	3.1	ESE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	38.5	15	7.3	36.7	3.42	1.1196	24	1	100.0	1
08/29/13	12:16 p	30.2	30.2	30.2	19	4.0	0.9	SE	0.05	2.2	ESE	30.2	28.3	28.3	758.5	0.00	0.0	0.000	0.008	38.7	15	7.4	36.9	3.42	1.1186	23	1	100.0	1
08/29/13	12:17 p	30.2	30.2	30.2	19	4.0	1.3	SSW	0.08	2.7	S	30.2	28.4	28.4	758.4	0.00	0.0	0.000	0.008	38.9	15	7.6	37.2	3.41	1.1176	24	1	100.0	1
08/29/13	12:18 p	30.2	30.2	30.2	19	4.0	1.8	SSE	0.11	3.1	SSE	30.2	28.4	28.4	758.4	0.00	0.0	0.000	0.008	39.2	15	7.8	37.4	3.40	1.1167	23	1	100.0	1
08/29/13	12:19 p	30.3	30.3	30.2	19	4.1	1.8	S	0.11	3.6	S	30.3	28.4	28.4	758.4	0.00	0.0	0.000	0.008	39.4	13	5.9	37.1	3.03	1.1173	24	1	100.0	1
08/29/13	12:20 p	30.4	30.4	30.3	19	4.2	1.8	SSE	0.11	2.7	ESE	30.4	28.6	28.6	758.5	0.00	0.0	0.000	0.008	39.4	12	4.8	36.9	2.77	1.1179	23	1	100.0	1
08/29/13	12:21 p	30.5	30.5	30.4	19	4.3	2.7	SE	0.16	4.5	WSW	30.5	28.7	28.7	758.4	0.00	0.0	0.000	0.008	39.4	12	4.8	36.9	2.77	1.1179	23	1	100.0	1
08/29/13	12:22 p	30.6	30.6	30.5	18	3.5	4.5	SE	0.27	6.3	SE	30.2	28.7	28.3	758.4	0.00	0.0	0.000	0.008	39.4	12	4.8	36.9	2.77	1.1179	24	1	100.0	1
08/29/13	12:23 p	30.6	30.6	30.6	18	3.6	4.0	SE	0.24	5.4	SE	30.4	28.7	28.5	758.5	0.00	0.0	0.000	0.009	39.4	12	4.8	36.9	2.77	1.1180	23	1	100.0	1
08/29/13	12:24 p	30.5	30.6	30.5	18	3.5	3.6	SE	0.21	4.9	SE	30.4	28.6	28.6	758.5	0.00	0.0	0.000	0.008	39.4	12	4.7	36.8	2.78	1.1182	24	1	100.0	1
08/29/13	12:25 p	30.4	30.5	30.4	19	4.2	1.3	SE	0.08	2.7	E	30.4	28.6	28.6	758.5	0.00	0.0	0.000	0.008	39.3	13	5.8	37.0	3.04	1.1178	23	1	100.0	1
08/29/13	12:26 p	30.5	30.5	30.4	19	4.3	1.8	SE	0.11	2.7	ESE	30.5	28.7	28.7	758.4	0.00	0.0	0.000	0.008	39.2	13	5.8	36.9	3.05	1.1180	23	1	100.0	1
08/29/13	12:27 p	30.6	30.6	30.5	19	4.3	1.8	SE	0.11	3.1	SE	30.6	28.7	28.7	758.4	0.00	0.0	0.000	0.008	39.1	12	4.5	36.6	2.81	1.1193	24	1	100.0	1
08/29/13	12:28 p	30.7	30.7	30.6	19	4.4	1.3	SE	0.08	2.2	S	30.7	28.8	28.8	758.4	0.00	0.0	0.000	0.009	39.0	12	4.4	36.4	2.82	1.1197	23	1	100.0	1
08/29/13	12:29 p	30.8	30.8	30.7	18	3.8	2.2	SE	0.13	4.0	SSE	30.8	28.8	28.8	758.4	0.00	0.0	0.000	0.009	38.9	12	4.3	36.3	2.83	1.1201	24	1	100.0	1
08/29/13	12:30 p	30.9	30.9	30.9	18	3.9	3.1	SSE	0.19	6.3	SE	30.9	28.9	28.9	758.4	0.00	0.0	0.000	0.009	38.8	12	4.3	36.3	2.84	1.1204	23	1	100.0	1
08/29/13	12:31 p	31.0	31.0	30.9	18	3.9	2.7	SE	0.16	4.5	ESE	31.0	28.9	28.9	758.5	0.00	0.0	0.000	0.009	38.7	12	4.2	36.2	2.85	1.1209	23	1	100.0	1
08/29/13	12:32 p	31.0	31.0	31.0	18	3.9	3.1	SE	0.19	4.9	ESE	31.0	28.9	28.9	758.4	0.00	0.0	0.000	0.009	38.7	12	4.2	36.1	2.85	1.1210	24	1	100.0	1
08/29/13	12:33 p	31.0	31.0	31.0	18	3.9	3.1	SE	0.19	5.8	ESE	31.0	28.9	28.9	758.4	0.00	0.0	0.000	0.009	38.6	12	4.1	36.0	2.86	1.1213	23	1	100.0	1
08/29/13	12:34 p	31.0	31.1	31.0	17	3.1	4.5	SE	0.27	6.7	ESE	30.8	28.9	28.7	758.4	0.00	0.0	0.000	0.009	38.6	12	4.1	35.9	2.87	1.1215	24	1	100.0	1
08/29/13	12:35 p	30.9	31.0	30.9	17	3.0	3.1	SSE	0.19	4.9	SE	30.9	28.8	28.8	758.4	0.00	0.0	0.000	0.009	38.5	12	4.0	35.9	2.87	1.1217	23	1	100.0	1
08/29/13	12:36 p	30.8	30.9	30.8	17	2.9	2.7	ESE	0.16	4.5	SE	30.8	28.8	28.8	758.4	0.00	0.0	0.000	0.009	38.4	12	4.0	35.8	2.88	1.1220	24	1	100.0	1
08/29/13	12:37 p	30.7	30.8	30.7	18	3.7	4.0	ESE	0.24	5.8	ESE	30.5	28.8	28.6	758.4	0.00	0.0	0.000	0.009	38.4	12	4.0	35.8	2.88	1.1221	23	1	100.0	1
08/29/13	12:38 p	30.7	30.7	30.7	18	3.6	3.6	SSE	0.21	5.4	S	30.6	28.7	28.7	758.4	0.00	0.0	0.000	0.009	38.4	12	4.0	35.8	2.88	1.1221	23	1	100.0	1
08/29/13	12:39 p	30.7	30.7	30.7	18	3.6	3.1	SE	0.19	5.4	SE	30.7	28.7	28.7	758.3	0.00	0.0	0.000	0.009	38.3	12	3.9	35.7	2.89	1.1223	24	1	100.0	1
08/29/13	12:40 p	30.8	30.8	30.7	18	3.7	2.2	SE	0.13	3.6	ESE	30.8	28.8	28.8	758.4	0.00	0.0	0.000	0.009	38.3	12	3.9	35.7	2.90	1.1226	23	1	100.0	1
08/29/13	12:41 p	30.9	30.9	30.8	17	3.0	2.7	SE	0.16	4.0	SE	30.9	28.8	28.8	758.3	0.00	0.0	0.000	0.009	38.2	12	3.8	35.7	2.90	1.1227	24	1	100.0	1
08/29/13	12:42 p	30.9	30.9	30.9	17	3.0	3.1	SE	0.19	4.5	ESE	30.9	28.9	28.9	758.4	0.00	0.0	0.000	0.009	38.2	12	3.8	35.6	2.91	1.1230	23	1	100.0	1
