APITime,NO,NO2,NOx
04/12/2013 14:20:00,27.0,42.9,69.9
04/12/2013 14:20:01,27.6,42.5,70.1
04/12/2013 14:20:02,27.6,42.5,70.1
04/12/2013 14:20:04,27.6,42.5,70.1
04/12/2013 14:20:05,27.6,42.5,70.1
04/12/2013 14:20:06,27.6,42.5,70.1
04/12/2013 14:20:08,27.6,42.5,70.1
04/12/2013 14:20:09,28.0,42.2,70.2
04/12/2013 14:20:10,28.0,42.2,70.2
04/12/2013 14:20:12,28.0,42.2,70.2
04/12/2013 14:20:13,28.0,42.2,70.2
04/12/2013 14:20:14,28.0,42.2,70.2
04/12/2013 14:20:16,28.0,42.2,70.2
04/12/2013 14:20:17,28.0,42.2,70.2
04/12/2013 14:20:18,28.3,41.8,70.1
04/12/2013 14:20:20,28.3,41.8,70.1
04/12/2013 14:20:21,28.3,41.8,70.1
04/12/2013 14:20:22,28.3,41.8,70.1
04/12/2013 14:20:24,28.3,41.8,70.1
04/12/2013 14:20:25,28.3,41.8,70.1
04/12/2013 14:20:26,28.7,41.8,70.5
04/12/2013 14:20:28,28.7,41.8,70.5
04/12/2013 14:20:29,28.7,41.8,70.5
04/12/2013 14:20:30,28.7,41.8,70.5
04/12/2013 14:20:32,28.7,41.8,70.5
04/12/2013 14:20:33,28.7,41.8,70.5
04/12/2013 14:20:34,28.7,41.8,70.5
04/12/2013 14:20:36,29.0,41.6,70.7
04/12/2013 14:20:37,29.0,41.6,70.7
04/12/2013 14:20:39,29.0,41.6,70.7
04/12/2013 14:20:40,29.0,41.6,70.7
04/12/2013 14:20:41,29.0,41.6,70.7
04/12/2013 14:20:43,29.0,41.6,70.7
04/12/2013 14:20:44,29.3,41.8,71.0
04/12/2013 14:20:45,29.3,41.8,71.0
04/12/2013 14:20:47,29.3,41.8,71.0
04/12/2013 14:20:48,29.3,41.8,71.0
04/12/2013 14:20:49,29.3,41.8,71.0
04/12/2013 14:20:51,29.3,41.8,71.0
04/12/2013 14:20:52,29.3,41.8,71.0
04/12/2013 14:20:53,29.3,41.8,71.0
04/12/2013 14:20:55,29.3,41.8,71.0
04/12/2013 14:20:56,29.3,41.8,71.0
04/12/2013 14:20:58,41.6,42.3,84.0
04/12/2013 14:20:59,41.6,42.3,84.0
04/12/2013 14:21:00,41.6,42.3,84.0
04/12/2013 14:21:02,41.6,42.3,84.0
04/12/2013 14:21:03,41.6,42.3,84.0
04/12/2013 14:21:04,41.6,42.3,84.0
04/12/2013 14:21:06,40.1,45.8,85.9
04/12/2013 14:21:07,40.1,45.8,85.9
04/12/2013 14:21:08,40.1,45.8,85.9
04/12/2013 14:21:10,40.1,45.8,85.9
04/12/2013 14:21:11,40.1,45.8,85.9
04/12/2013 14:21:13,40.1,45.8,85.9
04/12/2013 14:21:14,40.1,44.2,84.3
04/12/2013 14:21:15,40.1,44.2,84.3
04/12/2013 14:21:17,40.1,44.2,84.3
04/12/2013 14:21:18,40.1,44.2,84.3
04/12/2013 14:21:19,40.1,44.2,84.3
04/12/2013 14:21:21,40.1,44.2,84.3
04/12/2013 14:21:22,40.1,44.2,84.3
04/12/2013 14:21:23,37.3,46.8,84.1
04/12/2013 14:21:25,37.3,46.8,84.1
04/12/2013 14:21:26,37.3,46.8,84.1
04/12/2013 14:21:28,37.3,46.8,84.1
04/12/2013 14:21:29,37.3,46.8,84.1
04/12/2013 14:21:30,37.3,46.8,84.1
04/12/2013 14:21:32,34.9,48.9,83.8
04/12/2013 14:21:33,34.9,48.9,83.8
04/12/2013 14:21:34,34.9,48.9,83.8
04/12/2013 14:21:36,34.9,48.9,83.8
04/12/2013 14:21:37,34.9,48.9,83.8
04/12/2013 14:21:38,34.9,48.9,83.8
04/12/2013 14:21:40,34.0,48.9,82.9
04/12/2013 14:21:41,34.0,48.9,82.9
04/12/2013 14:21:43,34.0,48.9,82.9
04/12/2013 14:21:44,34.0,48.9,82.9
04/12/2013 14:21:45,34.0,48.9,82.9
04/12/2013 14:21:47,34.0,48.9,82.9
04/12/2013 14:21:48,34.0,48.9,82.9
04/12/2013 14:21:49,31.3,47.0,78.2
04/12/2013 14:21:51,31.3,47.0,78.2
04/12/2013 14:21:52,31.3,47.0,78.2
04/12/2013 14:21:53,31.3,47.0,78.2
04/12/2013 14:21:55,31.3,47.0,78.2
04/12/2013 14:21:56,31.3,47.0,78.2
04/12/2013 14:21:58,31.3,47.0,78.2
04/12/2013 14:21:59,31.3,47.0,78.2
04/12/2013 14:22:00,31.3,47.0,78.2
04/12/2013 14:22:02,33.7,44.7,78.3
04/12/2013 14:22:03,33.7,44.7,78.3
04/12/2013 14:22:04,33.7,44.7,78.3
04/12/2013 14:22:06,33.7,44.7,78.3
04/12/2013 14:22:07,33.7,44.7,78.3
04/12/2013 14:22:08,33.7,44.7,78.3
04/12/2013 14:22:10,33.7,44.7,78.3
04/12/2013 14:22:11,33.9,46.4,80.3
04/12/2013 14:22:12,33.9,46.4,80.3
04/12/2013 14:22:14,33.9,46.4,80.3
04/12/2013 14:22:15,33.9,46.4,80.3
04/12/2013 14:22:16,33.9,46.4,80.3
04/12/2013 14:22:18,33.9,46.4,80.3
04/12/2013 14:22:19,36.4,44.7,81.1
04/12/2013 14:22:21,36.4,44.7,81.1
04/12/2013 14:22:22,36.4,44.7,81.1
04/12/2013 14:22:23,36.4,44.7,81.1
04/12/2013 14:22:25,36.4,44.7,81.1
04/12/2013 14:22:26,36.4,44.7,81.1
04/12/2013 14:22:27,36.4,44.1,83.7
04/12/2013 14:22:29,39.6,44.1,83.7
04/12/2013 14:22:30,39.6,44.1,83.7
04/12/2013 14:22:31,39.6,44.1,83.7
04/12/2013 14:22:33,39.6,44.1,83.7
04/12/2013 14:22:34,39.6,44.1,83.7
04/12/2013 14:22:35,39.6,44.1,83.7
04/12/2013 14:22:37,44.3,44.9,89.2
04/12/2013 14:22:38,44.3,44.9,89.2
04/12/2013 14:22:40,44.3,44.9,89.2
04/12/2013 14:22:41,44.3,44.9,89.2
04/12/2013 14:22:42,44.3,44.9,89.2
04/12/2013 14:22:44,44.3,44.9,89.2
04/12/2013 14:22:45,48.5,47.8,96.3
04/12/2013 14:22:46,48.5,47.8,96.3
04/12/2013 14:22:48,48.5,47.8,96.3
04/12/2013 14:22:49,48.5,47.8,96.3
04/12/2013 14:22:50,48.5,47.8,96.3
04/12/2013 14:22:52,48.5,47.8,96.3
04/12/2013 14:22:53,48.5,47.8,96.3
04/12/2013 14:22:55,50.8,43.1,93.9
04/12/2013 14:22:56,50.8,43.1,93.9
04/12/2013 14:22:57,50.8,43.1,93.9
04/12/2013 14:22:58,50.8,43.1,93.9
04/12/2013 14:23:00,50.8,43.1,93.9
04/12/2013 14:23:01,50.8,43.1,93.9
04/12/2013 14:23:03,50.8,43.1,93.9
04/12/2013 14:23:04,50.8,43.1,93.9
04/12/2013 14:23:05,50.8,43.1,93.9
04/12/2013 14:23:07,51.0,45.9,96.9
04/12/2013 14:23:08,51.0,45.9,96.9
04/12/2013 14:23:09,51.0,45.9,96.9
04/12/2013 14:23:11,51.0,45.9,96.9
04/12/2013 14:23:12,51.0,45.9,96.9
04/12/2013 14:23:14,51.0,45.9,96.9
04/12/2013 14:23:15,51.0,44.6,94.2
04/12/2013 14:23:16,49.6,44.6,94.2
04/12/2013 14:23:18,49.6,44.6,94.2
04/12/2013 14:23:19,49.6,44.6,94.2
04/12/2013 14:23:20,49.6,44.6,94.2
04/12/2013 14:23:22,49.6,44.6,94.2
04/12/2013 14:23:23,49.6,44.6,94.2
04/12/2013 14:23:24,48.3,49.8,98.1
04/12/2013 14:23:26,48.3,49.8,98.1
04/12/2013 14:23:27,48.3,49.8,98.1
04/12/2013 14:23:28,48.3,49.8,98.1
04/12/2013 14:23:30,48.3,49.8,98.1
04/12/2013 14:23:31,48.3,49.8,98.1
04/12/2013 14:23:33,47.7,49.5,97.2
04/12/2013 14:23:34,47.7,49.5,97.2
04/12/2013 14:23:35,47.7,49.5,97.2
04/12/2013 14:23:37,47.7,49.5,97.2
04/12/2013 14:23:38,47.7,49.5,97.2
04/12/2013 14:23:39,47.7,49.5,97.2
04/12/2013 14:23:41,47.7,49.5,97.2
04/12/2013 14:23:42,47.3,49.0,96.2
04/12/2013 14:23:43,47.3,49.0,96.2
04/12/2013 14:23:45,47.3,49.0,96.2
04/12/2013 14:23:46,47.3,49.0,96.2
04/12/2013 14:23:47,47.3,49.0,96.2
04/12/2013 14:23:49,47.3,49.0,96.2
04/12/2013 14:23:50,46.6,49.5,96.1
04/12/2013 14:23:51,46.6,49.5,96.1
04/12/2013 14:23:53,46.6,49.5,96.1
04/12/2013 14:23:54,46.6,49.5,96.1
04/12/2013 14:23:55,46.6,49.5,96.1
04/12/2013 14:23:57,46.6,49.5,96.1
04/12/2013 14:23:58,46.6,49.5,95.7
04/12/2013 14:23:59,46.3,49.4,95.7
04/12/2013 14:24:01,46.3,49.4,95.7
04/12/2013 14:24:02,46.3,49.4,95.7
04/12/2013 14:24:04,46.3,49.4,95.7
04/12/2013 14:24:05,46.3,49.4,95.7
04/12/2013 14:24:06,46.3,49.4,95.7
04/12/2013 14:24:08,46.3,49.4,95.7
04/12/2013 14:24:09,46.3,49.4,95.7
04/12/2013 14:24:10,46.3,49.4,95.7
04/12/2013 14:24:12,46.4,49.3,95.6
04/12/2013 14:24:13,46.4,49.3,95.6
04/12/2013 14:24:14,46.4,49.3,95.6
04/12/2013 14:24:16,46.4,49.3,95.6
04/12/2013 14:24:17,46.4,49.3,95.6
04/12/2013 14:24:19,46.4,49.3,95.6
04/12/2013 14:24:20,46.6,48.3,94.9
04/12/2013 14:24:21,46.6,48.3,94.9
04/12/2013 14:24:23,46.6,48.3,94.9
04/12/2013 14:24:24,46.6,48.3,94.9
04/12/2013 14:24:25,46.6,48.3,94.9
04/12/2013 14:24:27,46.6,48.3,94.9
04/12/2013 14:24:28,46.6,48.3,94.9
04/12/2013 14:24:29,46.2,48.9,95.0
04/12/2013 14:24:31,46.2,48.9,95.0
04/12/2013 14:24:32,46.2,48.9,95.0
04/12/2013 14:24:34,46.2,48.9,95.0
04/12/2013 14:24:35,46.2,48.9,95.0
04/12/2013 14:24:36,46.2,48.9,95.0
04/12/2013 14:24:38,45.9,48.5,94.3
04/12/2013 14:24:39,45.9,48.5,94.3
04/12/2013 14:24:40,45.9,48.5,94.3
04/12/2013 14:24:42,45.9,48.5,94.3
04/12/2013 14:24:43,45.9,48.5,94.3
04/12/2013 14:24:44,45.9,48.5,94.3
04/12/2013 14:24:46,45.3,48.6,93.9
04/12/2013 14:24:47,45.3,48.6,93.9
04/12/2013 14:24:49,45.3,48.6,93.9
04/12/2013 14:24:50,45.3,48.6,93.9
04/12/2013 14:24:51,45.3,48.6,93.9
04/12/2013 14:24:53,45.3,48.6,93.9
04/12/2013 14:24:54,45.3,48.6,93.9
04/12/2013 14:24:55,45.3,47.9,93.2
04/12/2013 14:24:57,45.3,47.9,93.2
04/12/2013 14:24:58,45.3,47.9,93.2
04/12/2013 14:24:59,45.3,47.9,93.2
04/12/2013 14:25:01,45.3,47.9,93.2
04/12/2013 14:25:02,45.3,47.9,93.2
04/12/2013 14:25:03,44.8,48.5,93.3
04/12/2013 14:25:05,44.8,48.5,93.3
04/12/2013 14:25:06,44.8,48.5,93.3
04/12/2013 14:25:07,44.8,48.5,93.3
04/12/2013 14:25:09,44.8,48.5,93.3
04/12/2013 14:25:10,44.8,48.5,93.3
04/12/2013 14:25:11,44.8,48.5,93.3
04/12/2013 14:25:13,44.8,48.5,93.3
04/12/2013 14:25:14,44.8,48.5,93.3
04/12/2013 14:25:15,44.8,48.5,93.3
04/12/2013 14:25:17,44.4,48.6,93.0
04/12/2013 14:25:18,44.4,48.6,93.0
04/12/2013 14:25:20,44.4,48.6,93.0
04/12/2013 14:25:21,44.4,48.6,93.0
04/12/2013 14:25:22,44.4,48.6,93.0
04/12/2013 14:25:23,44.4,48.6,93.0
04/12/2013 14:25:25,43.8,49.0,92.8
04/12/2013 14:25:26,43.8,49.0,92.8
04/12/2013 14:25:27,43.8,49.0,92.8
04/12/2013 14:25:29,43.8,49.0,92.8
04/12/2013 14:25:30,43.8,49.0,92.8
04/12/2013 14:25:31,43.8,49.0,92.8
04/12/2013 14:25:33,43.8,49.0,92.3
04/12/2013 14:25:34,43.6,48.7,92.3
04/12/2013 14:25:36,43.6,48.7,92.3
04/12/2013 14:25:37,43.6,48.7,92.3
04/12/2013 14:25:38,43.6,48.7,92.3
04/12/2013 14:25:40,43.6,48.7,92.3
04/12/2013 14:25:41,43.6,48.7,92.3
04/12/2013 14:25:42,43.0,48.4,91.5
04/12/2013 14:25:44,43.0,48.4,91.5
04/12/2013 14:25:45,43.0,48.4,91.5
04/12/2013 14:25:46,43.0,48.4,91.5
04/12/2013 14:25:48,43.0,48.4,91.5
04/12/2013 14:25:49,43.0,48.4,91.5
04/12/2013 14:25:51,42.7,48.5,91.1
04/12/2013 14:25:52,42.7,48.5,91.1
04/12/2013 14:25:53,42.7,48.5,91.1
04/12/2013 14:25:55,42.7,48.5,91.1
04/12/2013 14:25:56,42.7,48.5,91.1
04/12/2013 14:25:57,42.7,48.5,91.1
04/12/2013 14:25:59,42.7,48.5,91.1
04/12/2013 14:26:00,42.4,48.2,90.6
04/12/2013 14:26:01,42.4,48.2,90.6
04/12/2013 14:26:03,42.4,48.2,90.6
04/12/2013 14:26:04,42.4,48.2,90.6
04/12/2013 14:26:05,42.4,48.2,90.6
04/12/2013 14:26:07,42.4,48.2,90.6
04/12/2013 14:26:08,42.2,48.0,90.2
04/12/2013 14:26:09,42.2,48.0,90.2
04/12/2013 14:26:11,42.2,48.0,90.2
04/12/2013 14:26:12,42.2,48.0,90.2
04/12/2013 14:26:14,42.2,48.0,90.2
04/12/2013 14:26:15,42.2,48.0,90.2
04/12/2013 14:26:16,42.2,48.0,90.2
04/12/2013 14:26:17,42.2,48.0,90.2
04/12/2013 14:26:19,42.2,48.0,90.2
04/12/2013 14:26:20,42.2,48.0,90.2
04/12/2013 14:26:22,33.6,39.6,73.2
04/12/2013 14:26:23,33.6,39.6,73.2
04/12/2013 14:26:24,33.6,39.6,73.2
04/12/2013 14:26:26,33.6,39.6,73.2
04/12/2013 14:26:27,33.6,39.6,73.2
04/12/2013 14:26:28,33.6,39.6,73.2
04/12/2013 14:26:30,33.0,42.2,75.2
04/12/2013 14:26:31,33.0,42.2,75.2
04/12/2013 14:26:32,33.0,42.2,75.2
04/12/2013 14:26:34,33.0,42.2,75.2
04/12/2013 14:26:35,33.0,42.2,75.2
04/12/2013 14:26:37,33.0,42.2,75.2
04/12/2013 14:26:38,33.0,43.7,76.7
04/12/2013 14:26:39,33.0,43.7,76.7
04/12/2013 14:26:41,33.0,43.7,76.7
04/12/2013 14:26:42,33.0,43.7,76.7
04/12/2013 14:26:43,33.0,43.7,76.7
04/12/2013 14:26:45,33.0,43.7,76.7
04/12/2013 14:26:46,33.0,43.7,76.7
04/12/2013 14:26:47,34.8,41.6,76.4
04/12/2013 14:26:49,34.8,41.6,76.4
04/12/2013 14:26:50,34.8,41.6,76.4
04/12/2013 14:26:51,34.8,41.6,76.4
04/12/2013 14:26:53,34.8,41.6,76.4
04/12/2013 14:26:54,34.8,41.6,76.4
04/12/2013 14:26:55,34.9,43.1,78.0
04/12/2013 14:26:57,34.9,43.1,78.0
04/12/2013 14:26:58,34.9,43.1,78.0
04/12/2013 14:27:00,34.9,43.1,78.0
04/12/2013 14:27:01,34.9,43.1,78.0
04/12/2013 14:27:02,34.9,43.1,78.0
04/12/2013 14:27:04,34.9,43.1,78.0
04/12/2013 14:27:05,34.7,42.5,77.3
04/12/2013 14:27:06,34.7,42.5,77.3
04/12/2013 14:27:08,34.7,42.5,77.3
04/12/2013 14:27:09,34.7,42.5,77.3
04/12/2013 14:27:10,34.7,42.5,77.3
04/12/2013 14:27:12,34.7,42.5,77.3
04/12/2013 14:27:13,37.9,44.3,82.3
04/12/2013 14:27:14,37.9,44.3,82.3
04/12/2013 14:27:16,37.9,44.3,82.3
04/12/2013 14:27:17,37.9,44.3,82.3
04/12/2013 14:27:19,37.9,44.3,82.3
04/12/2013 14:27:20,37.9,44.3,82.3
04/12/2013 14:27:21,37.9,44.3,82.3
04/12/2013 14:27:23,37.9,44.3,82.3
04/12/2013 14:27:24,37.9,44.3,82.3
04/12/2013 14:27:26,38.2,44.3,82.5
04/12/2013 14:27:27,38.2,44.3,82.5
04/12/2013 14:27:28,38.2,44.3,82.5
04/12/2013 14:27:30,38.2,44.3,82.5
04/12/2013 14:27:31,38.2,44.3,82.5
04/12/2013 14:27:32,38.2,44.3,82.5
04/12/2013 14:27:34,38.2,44.3,82.5
04/12/2013 14:27:35,40.3,44.8,85.1
04/12/2013 14:27:36,40.3,44.8,85.1
04/12/2013 14:27:38,40.3,44.8,85.1
04/12/2013 14:27:39,40.3,44.8,85.1
04/12/2013 14:27:40,40.3,44.8,85.1
04/12/2013 14:27:42,40.3,44.8,85.1
04/12/2013 14:27:43,37.6,46.6,84.2
04/12/2013 14:27:44,37.6,46.6,84.2
04/12/2013 14:27:46,37.6,46.6,84.2
04/12/2013 14:27:47,37.6,46.6,84.2
04/12/2013 14:27:49,37.6,46.6,84.2
04/12/2013 14:27:50,37.6,46.6,84.2
04/12/2013 14:27:51,37.6,46.6,82.0
04/12/2013 14:27:53,40.7,41.4,82.0
04/12/2013 14:27:54,40.7,41.4,82.0
04/12/2013 14:27:55,40.7,41.4,82.0
04/12/2013 14:27:57,40.7,41.4,82.0
04/12/2013 14:27:58,40.7,41.4,82.0
04/12/2013 14:27:59,40.7,41.4,82.0
04/12/2013 14:28:01,41.2,39.8,81.0
04/12/2013 14:28:02,41.2,39.8,81.0
04/12/2013 14:28:03,41.2,39.8,81.0
04/12/2013 14:28:05,41.2,39.8,81.0
04/12/2013 14:28:06,41.2,39.8,81.0
04/12/2013 14:28:07,41.2,39.8,81.0
04/12/2013 14:28:09,40.7,40.4,81.1
04/12/2013 14:28:10,40.7,40.4,81.1
04/12/2013 14:28:12,40.7,40.4,81.1
04/12/2013 14:28:13,40.7,40.4,81.1
04/12/2013 14:28:14,40.7,40.4,81.1
04/12/2013 14:28:16,40.7,40.4,81.1
04/12/2013 14:28:17,40.7,40.4,81.1
04/12/2013 14:28:18,41.4,37.1,78.5
04/12/2013 14:28:19,41.4,37.1,78.5
04/12/2013 14:28:21,41.4,37.1,78.5
04/12/2013 14:28:22,41.4,37.1,78.5
04/12/2013 14:28:24,41.4,37.1,78.5
04/12/2013 14:28:25,41.4,37.1,78.5
04/12/2013 14:28:26,41.4,37.1,78.5
04/12/2013 14:28:28,41.4,37.1,78.5
04/12/2013 14:28:29,41.4,37.1,78.5
04/12/2013 14:28:30,40.9,39.8,80.7
04/12/2013 14:28:32,40.9,39.8,80.7
04/12/2013 14:28:33,40.9,39.8,80.7
04/12/2013 14:28:34,40.9,39.8,80.7
04/12/2013 14:28:36,40.9,39.8,80.7
04/12/2013 14:28:37,40.9,39.8,80.7
04/12/2013 14:28:38,40.9,39.8,80.7
04/12/2013 14:28:40,40.8,38.0,78.7
04/12/2013 14:28:41,40.8,38.0,78.7
04/12/2013 14:28:43,40.8,38.0,78.7
04/12/2013 14:28:44,40.8,38.0,78.7
04/12/2013 14:28:45,40.8,38.0,78.7
04/12/2013 14:28:47,40.8,38.0,78.7
04/12/2013 14:28:48,36.1,42.1,78.2
04/12/2013 14:28:49,36.1,42.1,78.2
04/12/2013 14:28:51,36.1,42.1,78.2
04/12/2013 14:28:52,36.1,42.1,78.2
04/12/2013 14:28:53,36.1,42.1,78.2
04/12/2013 14:28:55,36.1,42.1,78.2
04/12/2013 14:28:56,36.1,42.1,77.9
04/12/2013 14:28:58,36.2,41.8,77.9
04/12/2013 14:28:59,36.2,41.8,77.9
04/12/2013 14:29:00,36.2,41.8,77.9
04/12/2013 14:29:02,36.2,41.8,77.9
04/12/2013 14:29:03,36.2,41.8,77.9
04/12/2013 14:29:04,36.2,41.8,77.9
04/12/2013 14:29:06,36.1,41.7,77.9
04/12/2013 14:29:07,36.1,41.7,77.9
04/12/2013 14:29:08,36.1,41.7,77.9
04/12/2013 14:29:10,36.1,41.7,77.9
04/12/2013 14:29:11,36.1,41.7,77.9
04/12/2013 14:29:13,36.1,41.7,77.9
04/12/2013 14:29:14,35.9,42.5,78.4
04/12/2013 14:29:15,35.9,42.5,78.4
04/12/2013 14:29:17,35.9,42.5,78.4
04/12/2013 14:29:18,35.9,42.5,78.4
04/12/2013 14:29:19,35.9,42.5,78.4
04/12/2013 14:29:21,35.9,42.5,78.4
04/12/2013 14:29:22,35.9,42.5,77.3
04/12/2013 14:29:24,35.6,41.7,77.3
04/12/2013 14:29:25,35.6,41.7,77.3
04/12/2013 14:29:26,35.6,41.7,77.3
04/12/2013 14:29:28,35.6,41.7,77.3
04/12/2013 14:29:29,35.6,41.7,77.3
04/12/2013 14:29:30,35.6,41.7,77.3
04/12/2013 14:29:32,35.6,41.7,77.3
04/12/2013 14:29:33,35.6,41.7,77.3
04/12/2013 14:29:34,35.6,41.7,77.3
04/12/2013 14:29:36,35.7,41.6,77.3
04/12/2013 14:29:37,35.7,41.6,77.3
04/12/2013 14:29:38,35.7,41.6,77.3
04/12/2013 14:29:40,35.7,41.6,77.3
04/12/2013 14:29:41,35.7,41.6,77.3
04/12/2013 14:29:43,35.7,41.6,77.3
04/12/2013 14:29:44,35.7,41.9,77.6
04/12/2013 14:29:45,35.7,41.9,77.6
04/12/2013 14:29:47,35.7,41.9,77.6
04/12/2013 14:29:48,35.7,41.9,77.6
04/12/2013 14:29:49,35.7,41.9,77.6
04/12/2013 14:29:51,35.7,41.9,77.6
04/12/2013 14:29:52,35.7,41.9,77.6
04/12/2013 14:29:53,35.5,41.9,77.3
04/12/2013 14:29:55,35.5,41.9,77.3
04/12/2013 14:29:56,35.5,41.9,77.3
04/12/2013 14:29:58,35.5,41.9,77.3
04/12/2013 14:29:59,35.5,41.9,77.3
04/12/2013 14:30:00,35.5,41.9,77.3
04/12/2013 14:30:02,35.1,41.8,76.9
04/12/2013 14:30:03,35.1,41.8,76.9
04/12/2013 14:30:04,35.1,41.8,76.9
04/12/2013 14:30:06,35.1,41.8,76.9
04/12/2013 14:30:07,35.1,41.8,76.9
04/12/2013 14:30:09,35.1,41.8,76.9
04/12/2013 14:30:10,35.1,41.4,76.5
04/12/2013 14:30:11,35.1,41.4,76.5
04/12/2013 14:30:13,35.1,41.4,76.5
04/12/2013 14:30:14,35.1,41.4,76.5
04/12/2013 14:30:15,35.1,41.4,76.5
04/12/2013 14:30:17,35.1,41.4,76.5
04/12/2013 14:30:18,35.1,41.4,76.4
04/12/2013 14:30:20,35.0,41.4,76.4
04/12/2013 14:30:21,35.0,41.4,76.4
04/12/2013 14:30:22,35.0,41.4,76.4
04/12/2013 14:30:24,35.0,41.4,76.4
04/12/2013 14:30:25,35.0,41.4,76.4
04/12/2013 14:30:26,35.0,41.4,76.4
04/12/2013 14:30:28,34.8,41.5,76.2
04/12/2013 14:30:29,34.8,41.5,76.2
04/12/2013 14:30:30,34.8,41.5,76.2
04/12/2013 14:30:32,34.8,41.5,76.2
04/12/2013 14:30:33,34.8,41.5,76.2
04/12/2013 14:30:34,34.8,41.5,76.2
04/12/2013 14:30:36,34.8,41.5,76.2
04/12/2013 14:30:37,34.8,41.5,76.2
04/12/2013 14:30:38,34.8,41.5,76.2
04/12/2013 14:30:40,34.8,41.5,76.0
04/12/2013 14:30:41,34.6,41.4,76.0
04/12/2013 14:30:43,34.6,41.4,76.0
04/12/2013 14:30:44,34.6,41.4,76.0
04/12/2013 14:30:45,34.6,41.4,76.0
04/12/2013 14:30:47,34.6,41.4,76.0
04/12/2013 14:30:48,34.6,41.4,76.0
04/12/2013 14:30:49,34.6,41.3,75.9
04/12/2013 14:30:51,34.6,41.3,75.9
04/12/2013 14:30:52,34.6,41.3,75.9
04/12/2013 14:30:53,34.6,41.3,75.9
04/12/2013 14:30:55,34.6,41.3,75.9
04/12/2013 14:30:56,34.6,41.3,75.9
04/12/2013 14:30:57,34.3,41.8,76.1
04/12/2013 14:30:59,34.3,41.8,76.1
04/12/2013 14:31:00,34.3,41.8,76.1
04/12/2013 14:31:02,34.3,41.8,76.1
04/12/2013 14:31:03,34.3,41.8,76.1
04/12/2013 14:31:04,34.3,41.8,76.1
04/12/2013 14:31:06,34.3,41.8,75.8
04/12/2013 14:31:07,34.1,41.7,75.8
04/12/2013 14:31:08,34.1,41.7,75.8
04/12/2013 14:31:10,34.1,41.7,75.8
04/12/2013 14:31:11,34.1,41.7,75.8
04/12/2013 14:31:12,34.1,41.7,75.8
04/12/2013 14:31:14,34.1,41.7,75.8
04/12/2013 14:31:15,34.2,41.4,75.7
04/12/2013 14:31:16,34.2,41.4,75.7
04/12/2013 14:31:18,34.2,41.4,75.7
04/12/2013 14:31:19,34.2,41.4,75.7
04/12/2013 14:31:21,34.2,41.4,75.7
04/12/2013 14:31:22,34.2,41.4,75.7
04/12/2013 14:31:23,34.0,41.8,75.8
04/12/2013 14:31:25,34.0,41.8,75.8
04/12/2013 14:31:26,34.0,41.8,75.8
04/12/2013 14:31:27,34.0,41.8,75.8
04/12/2013 14:31:29,34.0,41.8,75.8
04/12/2013 14:31:30,34.0,41.8,75.8
04/12/2013 14:31:31,34.0,41.8,75.8
04/12/2013 14:31:33,33.8,41.8,75.5
04/12/2013 14:31:34,33.8,41.8,75.5
04/12/2013 14:31:35,33.8,41.8,75.5
04/12/2013 14:31:37,33.8,41.8,75.5
04/12/2013 14:31:38,33.8,41.8,75.5
04/12/2013 14:31:39,33.8,41.8,75.5
04/12/2013 14:31:41,33.8,41.8,75.5
04/12/2013 14:31:42,33.8,41.8,75.5
04/12/2013 14:31:43,33.8,41.8,75.5
04/12/2013 14:31:45,33.8,41.6,75.4
04/12/2013 14:31:46,33.8,41.6,75.4
04/12/2013 14:31:48,33.8,41.6,75.4
04/12/2013 14:31:49,33.8,41.6,75.4
04/12/2013 14:31:50,33.8,41.6,75.4
04/12/2013 14:31:52,33.8,41.6,75.4
04/12/2013 14:31:53,33.8,41.6,75.2
04/12/2013 14:31:55,33.5,41.7,75.2
04/12/2013 14:31:56,33.5,41.7,75.2
04/12/2013 14:31:57,33.5,41.7,75.2
04/12/2013 14:31:59,33.5,41.7,75.2
04/12/2013 14:32:00,33.5,41.7,75.2
04/12/2013 14:32:01,33.5,41.7,75.2
04/12/2013 14:32:03,33.4,41.8,75.2
04/12/2013 14:32:04,33.4,41.8,75.2
04/12/2013 14:32:05,33.4,41.8,75.2
04/12/2013 14:32:07,33.4,41.8,75.2
04/12/2013 14:32:08,33.4,41.8,75.2
04/12/2013 14:32:10,33.4,41.8,75.2
04/12/2013 14:32:11,33.1,41.8,75.0
04/12/2013 14:32:12,33.1,41.8,75.0
04/12/2013 14:32:14,33.1,41.8,75.0
04/12/2013 14:32:15,33.1,41.8,75.0
04/12/2013 14:32:16,33.1,41.8,75.0
04/12/2013 14:32:18,33.1,41.8,75.0
04/12/2013 14:32:19,33.1,41.8,74.8
04/12/2013 14:32:21,32.9,41.9,74.8
04/12/2013 14:32:22,32.9,41.9,74.8
04/12/2013 14:32:23,32.9,41.9,74.8
04/12/2013 14:32:25,32.9,41.9,74.8
04/12/2013 14:32:26,32.9,41.9,74.8
04/12/2013 14:32:27,32.9,41.9,74.8
04/12/2013 14:32:29,32.7,41.7,74.4
04/12/2013 14:32:30,32.7,41.7,74.4
04/12/2013 14:32:31,32.7,41.7,74.4
04/12/2013 14:32:33,32.7,41.7,74.4
04/12/2013 14:32:34,32.7,41.7,74.4
04/12/2013 14:32:36,32.7,41.7,74.4
04/12/2013 14:32:37,32.8,41.4,74.2
